,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_10,MACD,MACD_Histogram,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,stoch_k,stoch_d
45,45,45,45,45,45,2015-03-10,19.71999931335449,20.209999084472656,19.63999938964844,19.89999961853028,7.465954303741455,478300,20.6670000076294,20.406252118413,37.42727852836244,0.1576119362051677,-0.1378326468520967,19.45963519509068,20.44799995422364,21.4363647133566,9.667104473254932,0.2227742437042739,0.5584910432297651,16.657521191723557,28.676053834662934
46,46,46,46,46,46,2015-03-11,19.90999984741211,20.07999992370605,19.770000457763672,19.89999961853028,7.465954303741455,332000,20.53699989318848,20.31420620934341,37.42727852836243,0.1044871230082229,-0.1527659680392332,19.543021561840742,20.46799993515015,21.39297830845956,9.038287827243169,0.1929656233001072,0.5401344954466888,16.272132342810774,20.514564236527495
47,47,47,47,47,47,2015-03-12,20.01000022888184,20.709999084472656,20.01000022888184,20.56999969482422,7.717319488525391,552800,20.45699977874756,20.360714115794465,55.33856173843792,0.1151216814556264,-0.1137051276734638,19.61530673908137,20.501999950408937,21.3886931617365,8.64982161225572,0.538344572590937,0.5600213463015787,26.26812758502743,19.73259370652059
48,48,48,48,48,48,2015-03-13,20.36000061035156,20.36000061035156,19.920000076293945,20.25,7.597264289855957,303600,20.39799976348877,20.34058427655911,48.04088154399143,0.0966146312907696,-0.1057697422706565,19.70036529051825,20.52699995040894,21.35363461029964,8.054120542580556,0.3324532203588178,0.566637039082046,32.60871368004229,25.049657869293497
49,49,49,49,49,49,2015-03-16,20.049999237060547,20.5,20.0,20.350000381469727,7.634781360626221,356200,20.337999725341795,20.34229629563377,50.31589522131133,0.0889910226316672,-0.0907146807438071,19.721274952371044,20.535999965667727,21.35072497896441,7.934602791768101,0.3858513110789512,0.5617477731142568,40.76090073840635,33.21258066782536
50,50,50,50,50,50,2015-03-17,20.13999938964844,20.690000534057617,20.049999237060547,20.670000076293945,7.7548370361328125,653100,20.31999969482422,20.401878801208344,57.00870075045847,0.1075310083390661,-0.0577397560291265,19.78946361468079,20.568999958038333,21.348536301395875,7.579720403984932,0.5647821741194226,0.5674782247086247,42.57250170175555,38.64737204006806
51,51,51,51,51,51,2015-03-18,20.25,21.21999931335449,20.25,21.049999237060547,7.897401809692383,1216800,20.35399971008301,20.5197188804542,63.49673345719498,0.1511445369363393,-0.0113009819454827,19.815649467918767,20.608499908447268,21.401350348975768,7.6944022519903745,0.7784253536637902,0.5969015826835982,59.497949290114924,47.61045057675894
52,52,52,52,52,52,2015-03-19,21.020000457763672,21.26000022888184,20.84000015258789,21.100000381469727,7.916159629821777,1234200,20.398999786376955,20.62522460791157,64.28475997294089,0.1875809308393634,0.020108329566033,19.8077368993336,20.62849988937378,21.44926287941396,7.95756351108181,0.7872330367094544,0.5839920403064822,76.67677065694804,59.582407216272834
53,53,53,53,53,53,2015-03-20,21.200000762939453,22.299999237060547,21.18000030517578,21.600000381469727,8.10374641418457,2582600,20.543999862670898,20.802456566740325,71.19411969077775,0.2538763285600893,0.0691229818294071,19.751714190090023,20.675499916076664,21.599285642063304,8.936042463169962,1.000386853458717,0.628876227709336,82.57875682180389,72.91782558962228
54,54,54,54,54,54,2015-03-23,21.520000457763672,21.940000534057617,21.420000076293945,21.459999084472656,8.051224708557129,277100,20.684999847412108,20.922009751782564,67.15240768594234,0.291755795064482,0.0856019586670398,19.73863705528665,20.72099990844727,21.703362761607888,9.481809348014547,0.8761335099590533,0.6209545619743865,77.40958948298777,78.8883723205799
55,55,55,55,55,55,2015-03-24,21.68000030517578,22.15999984741211,21.479999542236328,21.93000030517578,8.22755241394043,1545600,20.88799991607666,21.105280761490423,72.89267721262912,0.3556015622671502,0.1195581806957664,19.66244123505693,20.77749996185303,21.892558688649128,10.733329118934584,1.0167890782910751,0.6266982251953954,76.06518734801558,78.6845112176024
56,56,56,56,56,56,2015-03-25,21.6200008392334,21.89999961853028,21.32999992370605,21.32999992370605,8.002449989318848,377900,21.03099994659424,21.14613879098417,58.41328307467918,0.3537074569979559,0.0941312603412577,19.65770652002971,20.78399991989136,21.910293319753013,10.83808125676262,0.7423879976042468,0.6247606937232195,72.68172277092351,75.38549986730895
57,57,57,57,57,57,2015-03-26,21.26000022888184,21.51000022888184,20.8700008392334,21.5,8.066231727600098,468800,21.12399997711181,21.21047719262341,60.86084142281593,0.3617538768247677,0.0817421441344555,19.649351494851008,20.79049987792969,21.931648261008373,10.9775944761201,0.810871106944113,0.625865341514225,73.18298740528381,73.9766325080743
58,58,58,58,58,58,2015-03-27,21.440000534057617,21.65999984741211,21.15999984741211,21.299999237060547,7.991193771362305,202100,21.228999900817872,21.22675392797561,56.513064040736815,0.3479810237842216,0.0543754328751275,19.65094596046451,20.81349983215332,21.976053703842133,11.17115219510428,0.7092373595558629,0.6167510774748294,65.2882367254024,70.38431563386992
59,59,59,59,59,59,2015-03-30,21.59000015258789,21.700000762939453,21.36000061035156,21.39999961853028,8.02871036529541,914800,21.333999824523925,21.2582531444401,58.17308170537099,0.3412019696527864,0.0380771029949539,19.646640109423203,20.835999774932866,22.02535944044253,11.41639161409998,0.7371023080540278,0.6010710646873784,65.58590908410835,68.01904440493152
60,60,60,60,60,60,2015-03-31,21.38999938964844,21.459999084472656,20.89999961853028,21.049999237060547,7.897401809692383,1153400,21.371999740600582,21.220388797643817,50.65359002438544,0.3040821450205726,0.000765822690192,19.65297986495203,20.84599971771241,22.03901957047278,11.446031554406018,0.5854971184578918,0.5981025892203033,58.1039537807553,62.99269986342202
61,61,61,61,61,61,2015-04-01,21.200000762939453,21.26000022888184,20.81999969482422,21.049999237060547,7.897401809692383,1664400,21.371999740600582,21.18940887753777,50.65359002438543,0.2715343377443879,-0.0254255876687941,19.66852733370885,20.8629997253418,22.057472116974747,11.450629414350688,0.5782770338722947,0.5866853354022915,53.12827384597708,58.93937890361357
62,62,62,62,62,62,2015-04-02,20.8700008392334,21.11000061035156,20.8700008392334,21.0,7.878644466400146,3749500,21.361999702453613,21.15497089980363,49.52458189058375,0.2389509674035714,-0.0464071664076884,19.68877020393473,20.88049974441528,22.07222928489583,11.414760710401954,0.5501373220707995,0.5616692858809471,46.14540714843711,52.45921159172317
63,63,63,63,63,63,2015-04-06,21.14999961853028,21.780000686645508,20.799999237060547,20.96999931335449,7.867387771606445,3373000,21.29899959564209,21.12133970226742,48.7994334330936,0.2083063806815985,-0.0616414025037291,19.777659158778206,20.92149972915649,22.065340299534785,10.934594414225623,0.5212003252262485,0.5918331978430234,43.94871354943979,47.74079818128465
64,64,64,64,64,64,2015-04-07,20.950000762939453,21.07999992370605,20.81999969482422,21.0,7.878644466400146,542900,21.252999687194823,21.0992779382188,49.6190857012981,0.1843164443705056,-0.0685050710518576,19.897236699780013,20.968999767303465,22.04076283482692,10.222357569907848,0.5144622601934622,0.5679225030126694,40.317515680358134,43.47054545941168
65,65,65,65,65,65,2015-04-08,21.07999992370605,21.200000762939453,20.780000686645508,21.0,7.878644466400146,1092200,21.159999656677247,21.0812274039972,49.6190857012981,0.1634204379231185,-0.0715208619993958,20.070996111785416,21.023999786376955,21.977003460968493,9.06586457643576,0.4874083453102943,0.5572704307873221,30.649308196279744,38.305179142025885
66,66,66,66,66,66,2015-04-09,20.809999465942383,21.07999992370605,20.700000762939453,20.959999084472656,7.863633632659912,834800,21.122999572753905,21.05918589135637,48.345109988535626,0.1419956255029255,-0.074356539535671,20.27380367053271,21.07699975967408,21.88019584881544,7.621541000138843,0.427165559703799,0.54451234627533,22.436314300685353,31.134379392441076
67,67,67,67,67,67,2015-04-10,20.850000381469727,21.100000381469727,20.850000381469727,21.100000381469727,7.916159629821777,598800,21.08299961090088,21.06660670774062,53.03444703995996,0.1347598146720194,-0.0652738802932617,20.334727433094105,21.103499794006343,21.872272154918587,7.285733346755893,0.4977240255278772,0.5233279611239399,19.373604919526116,24.15307580549707
68,68,68,68,68,68,2015-04-13,20.959999084472656,21.200000762939453,20.8799991607666,20.989999771118164,7.87489128112793,818000,21.05199966430664,21.052678173809262,49.139917872067386,0.1187800302645243,-0.0650029317606054,20.47535392062265,21.14049978256225,21.805645644501865,6.292621922668568,0.3868669114130668,0.5087099541933872,21.170040046715982,20.993319755642485
69,69,69,69,69,69,2015-04-14,21.020000457763672,21.11000061035156,20.89999961853028,20.940000534057617,7.856132984161377,916200,21.00599975585937,21.03219133021805,47.38263413590247,0.1009180944502361,-0.0662918940599149,20.602549224098443,21.16999979019165,21.737450356284857,5.360893450326009,0.2973398302185729,0.4872444785949758,22.42006984906675,20.987904938436284
70,70,70,70,70,70,2015-04-15,20.950000762939453,21.1299991607666,20.8799991607666,21.059999465942383,7.901154041290283,936400,21.00699977874756,21.037247354895204,51.96352636936653,0.0953462009061993,-0.0574910300831613,20.66710218961112,21.18949975967407,21.71189732973702,4.930721121195405,0.3760519753986575,0.4702032584592016,24.39872460565177,22.662944833811498
71,71,71,71,71,71,2015-04-16,20.93000030517578,21.38999938964844,20.93000030517578,21.09000015258789,7.912407875061035,2453300,21.01099987030029,21.04683877265751,53.09781952329443,0.0922874080225533,-0.0484398583734459,20.67095088779196,21.19149980545044,21.71204872310892,4.912808649103691,0.4025070945117768,0.4694705887828478,29.8147575812698,25.54451734532944
72,72,72,72,72,72,2015-04-17,21.09000015258789,21.09000015258789,20.89999961853028,21.059999465942383,7.901154041290283,2954500,21.016999816894533,21.049231625982028,51.74031662567362,0.0864459923497094,-0.0434250192370318,20.66725535914557,21.18949975967407,21.71174416020257,4.929275409534565,0.3760156225699724,0.449411835430603,34.25916277985487,29.490881655592144
73,73,73,73,73,73,2015-04-20,20.950000762939453,21.13999938964844,20.950000762939453,21.0,7.878644466400146,1630000,21.01999988555908,21.040280421258025,48.95887961333963,0.0760979629314277,-0.0430184389242508,20.6669359488029,21.159499740600587,21.65206353239828,4.6557224682638445,0.33809230067595,0.4307990811570691,32.407327280444434,32.16041588052303
74,74,74,74,74,74,2015-04-22,21.01000022888184,21.07999992370605,20.850000381469727,21.01000022888184,7.882392406463623,1473100,21.020999908447266,21.03477493173508,49.46200725970522,0.0679210582788272,-0.0409562748614811,20.66055027378193,21.136999797821044,21.61344932186016,4.508203894558686,0.366722955390361,0.4163964467328575,29.938193658300932,32.20156123953341
75,75,75,75,75,75,2015-04-23,20.14999961853028,20.290000915527344,19.75,20.049999237060547,7.79664945602417,746200,20.92599983215332,20.85572480543062,24.1110791391626,-0.0158406533552906,-0.0997743891964791,20.493268726842416,21.042999744415283,21.59273076198815,5.224835092427954,-0.4031694370630211,0.4768871180678884,23.75321597344552,28.699578970730297
76,76,76,76,76,76,2015-04-24,20.190000534057617,20.450000762939453,20.049999237060547,20.450000762939453,7.952194690704346,7239500,20.875,20.78195679770495,38.66494432561951,-0.0493764521055837,-0.1066481503574178,20.408816811126155,20.998999786376952,21.58918276162775,5.6210579670911525,0.0348908334705838,0.4713755549764011,25.988241120986228,26.55988358424423
77,77,77,77,77,77,2015-04-27,20.299999237060547,20.39999961853028,20.059999465942383,20.190000534057617,7.851093769073486,1047700,20.78400001525879,20.674328386132707,33.96111568138759,-0.0958290026941881,-0.1224805607568177,20.29174388322116,20.93349981307984,21.575255742938506,6.131377319502826,-0.0792695045186034,0.4655437176666251,25.363459307817568,25.034972134083105
78,78,78,78,78,78,2015-04-28,20.26000022888184,20.299999237060547,20.190000534057617,20.280000686645508,7.886087894439697,1081300,20.713000106811524,20.602632440771394,36.91301072091839,-0.1239518834025332,-0.1204827531721303,20.204270898288023,20.88249988555908,21.560728872830136,6.495668535739555,0.0558290708438977,0.4400689942039533,31.209740816315527,27.520480415039774
79,79,79,79,79,79,2015-04-29,20.280000686645508,20.690000534057617,20.07999992370605,20.299999237060547,7.89386510848999,2629900,20.648999977111817,20.54760822191488,37.60164256734329,-0.1429775963642505,-0.1116067729070781,20.14765079709036,20.8274998664856,21.507348935880835,6.528379054167826,0.1120457810626348,0.4522418649857901,30.894329745035396,29.155843289722828
80,80,80,80,80,80,2015-04-30,20.59000015258789,20.68000030517578,19.64999961853028,19.989999771118164,7.773318290710449,1242000,20.5420000076294,20.446224867224565,31.651106204197564,-0.180983709542037,-0.1196903088678916,20.012044086963336,20.77449989318848,21.536955699413618,7.340304798144713,-0.0144561269421707,0.4936205065736962,28.464639872604266,30.18957014465173
81,81,81,81,81,81,2015-05-04,19.850000381469727,20.299999237060547,19.850000381469727,20.299999237060547,7.89386510848999,880300,20.46299991607666,20.419638389012924,41.872065892900125,-0.1839687842979778,-0.0981403068990659,19.95881993117146,20.736999893188475,21.51517985520549,7.505231865990676,0.2192161984001509,0.4904969530754094,30.14436579351968,29.834445137053113
82,82,82,82,82,82,2015-05-05,20.38999938964844,20.479999542236328,19.75,19.89999961853028,7.738322257995605,990500,20.34699993133545,20.32515861256153,34.479751421659735,-0.2161198091969538,-0.1042330654384335,19.833622525518585,20.68199987411499,21.5303772227114,8.20401657248059,0.0391200290304266,0.5076436391571003,23.754788012056267,27.45459789272674
83,83,83,83,83,83,2015-05-06,20.049999237060547,20.350000381469727,19.88999938964844,20.270000457763672,7.882201194763184,1311100,20.273999977111817,20.31512985714374,44.54250654041313,-0.2093307183476511,-0.0779551796713047,19.79131067112033,20.64699993133545,21.50268919155057,8.288751518969653,0.2797100588378289,0.504233324067489,29.118786546101546,27.6726467838925
84,84,84,84,84,84,2015-05-07,20.040000915527344,20.25,19.89999961853028,20.14999961853028,7.835536003112793,426800,20.18799991607666,20.28510617739584,42.206572793319815,-0.2111988113436211,-0.0638586181338197,19.73878682119036,20.604499912261964,21.47021300333357,8.403145863845106,0.2374994681153024,0.4946262753006508,26.24523025756875,26.372934938575522
85,85,85,85,85,85,2015-05-08,20.07999992370605,20.239999771118164,19.82999992370605,20.14999961853028,7.835536003112793,941200,20.19799995422364,20.2605413485112,42.20657279331982,-0.2102555929063534,-0.0503323197572416,19.69466824434356,20.56199989318848,21.429331542033395,8.436257692348653,0.2624897723916305,0.4885704008714899,32.64164164180723,29.335219481825842
86,86,86,86,86,86,2015-05-11,20.200000762939453,20.200000762939453,19.940000534057617,19.979999542236328,7.769430637359619,292100,20.150999832153325,20.20953374737031,38.66060842642831,-0.2206817886167655,-0.048606812374123,19.63054628641144,20.51299991607666,21.39545354574188,8.603847640769619,0.1980009170325819,0.4722160506134982,28.14677912897245,29.011217009449478
87,87,87,87,87,87,2015-05-12,19.989999771118164,20.239999771118164,19.850000381469727,19.88999938964844,7.734430313110352,890100,20.120999717712404,20.151436591420875,36.839964160723305,-0.2335150676434239,-0.049152073120625,19.57341204014578,20.4524998664856,21.33158769282541,8.596385107722993,0.1800658250614217,0.4663341111751531,24.162632872961535,28.317017881247068
88,88,88,88,88,88,2015-05-13,19.940000534057617,19.950000762939453,19.350000381469727,19.5,7.5827789306640625,856600,20.042999649047854,20.032993574798898,30.03070181360145,-0.2720195530334912,-0.0701252468085539,19.44297881780615,20.37799987792969,21.313020938053228,9.17676970973201,0.0304919239927687,0.4758957714918135,16.708282197477274,23.005898066470422
89,89,89,89,89,89,2015-05-14,19.68000030517578,19.850000381469727,19.57999992370605,19.739999771118164,7.676103591918945,1109300,19.986999702453616,19.979721974129674,37.88137811543377,-0.2799416660785816,-0.0624378878829154,19.380927673765257,20.317999839782715,21.255072005800173,9.224059192900157,0.191592553046879,0.4668909398468453,19.02720868437511,19.96604125160464
90,90,90,90,90,90,2015-05-15,19.799999237060547,20.100000381469727,19.61000061035156,19.90999984741211,7.7422099113464355,475000,19.97899971008301,19.967045223817387,42.92178627291158,-0.2693969717391375,-0.041514554834777,19.37277278209831,20.2604998588562,21.14822693561409,8.763131047527937,0.3025857154632662,0.4685436675620157,27.363143006531484,21.032877962794625
91,91,91,91,91,91,2015-05-18,19.989999771118164,20.18000030517578,19.739999771118164,19.89999961853028,7.738322257995605,1064300,19.938999748229985,19.954855113765184,42.6953516658107,-0.2588631471761395,-0.0247845842174232,19.38719623957502,20.20099983215332,21.014803424731625,8.057062515123596,0.3150658117215921,0.4665024675093714,37.31338114040474,27.901244277103782
92,92,92,92,92,92,2015-05-19,20.030000686645508,20.13999938964844,19.68000030517578,19.739999771118164,7.676103591918945,609500,19.92299976348877,19.91579050601118,39.0345106125792,-0.2604236639397008,-0.0210760807847875,19.40030233657182,20.13499984741211,20.8696973582524,7.297715583888817,0.2311818330225622,0.4660374314097097,37.31338114040474,33.99663509578033
93,93,93,93,93,93,2015-05-20,19.790000915527344,19.82999992370605,19.34000015258789,19.39999961853028,7.543890953063965,687300,19.83599967956544,19.822010344651016,32.46248718088472,-0.2858010192863709,-0.0371627489051661,19.367554968932627,20.054999828338627,20.742444687744623,6.855595764549537,0.0235980014642107,0.4677507675751212,24.87557161144407,33.167444630751184
94,94,94,94,94,94,2015-05-21,19.489999771118164,20.200000762939453,19.43000030517578,20.020000457763672,7.784985065460205,788100,19.82299976348877,19.858008547035134,49.64137028599384,-0.2529678145702831,-0.0034636353512626,19.475764738589508,20.00549983978272,20.53523494097593,5.295894683318887,0.5136866690052172,0.4915053445217843,31.07706061243232,31.088671121427044
95,95,95,95,95,95,2015-05-22,19.959999084472656,20.68000030517578,19.76000022888184,20.39999961853028,7.932753086090088,1532400,19.84799976348877,19.956552378216067,57.0765625988756,-0.1940476463176637,0.0443652263210854,19.466111853436217,20.022999858856203,20.579887864276188,5.562483237731961,0.8384879509029451,0.5221389430801047,47.743727279099154,34.56545316765851
96,96,96,96,96,96,2015-05-25,20.31999969482422,20.39999961853028,19.850000381469727,19.950000762939453,7.757765293121338,351400,19.844999885559083,19.9553611754385,47.79203005766974,-0.1815710967501438,0.0454734207108842,19.476248893582543,19.997999858856204,20.519750824129865,5.218031492710519,0.4540019098080871,0.5241305839534245,61.42534622884272,46.748711373458065
97,97,97,97,97,97,2015-05-26,20.06999969482422,20.06999969482422,19.700000762939453,19.71999931335449,7.668328285217285,436100,19.827999877929688,19.912568109605044,43.75036288750936,-0.1880745299988966,0.0311759899697051,19.44714880740417,19.974499797821046,20.501850788237924,5.280242266436175,0.2586991500050357,0.5131128591938118,50.99500009014839,53.388024532696754
98,98,98,98,98,98,2015-05-27,19.82999992370605,20.38999938964844,19.670000076293945,20.299999237060547,7.89386510848999,1175900,19.907999801635743,19.983010132778773,54.52560128269855,-0.1447587127898977,0.0595934457429633,19.445764993567472,19.9754997253418,20.505234457116124,5.303844600215744,0.8062849122917144,0.5279008338019399,48.50742869506045,53.642591671350516
99,99,99,99,99,99,2015-05-28,20.290000915527344,20.40999984741211,20.0,20.209999084472656,7.858867168426514,590900,19.954999732971192,20.024280851268568,52.78231622931471,-0.1163516463762981,0.0704004097252503,19.45092675260196,19.97099971771241,20.491072682822853,5.208281733129177,0.7297748419873107,0.5194738470956569,54.97504789721946,51.4924922274761
100,100,100,100,100,100,2015-05-29,20.07999992370605,20.6299991607666,20.07999992370605,20.6299991607666,8.022188186645508,1012100,20.02699966430664,20.13441145299548,59.49690961580515,-0.0592651734832081,0.1019895060946722,19.40872386770144,20.002999687194823,20.597275506688213,5.941867007815031,1.0275323789097504,0.521655551344478,77.61185744421006,60.36477801216332
101,101,101,101,101,101,2015-06-01,20.700000762939453,20.93000030517578,20.440000534057617,20.559999465942383,7.994967937469482,675900,20.09299964904785,20.211791091713096,57.9703107498569,-0.0194479390545616,0.1134453924186549,19.386003069580298,20.01599969863892,20.64599632769754,6.294930441085689,0.9317481572213668,0.5193931538574015,79.30778898946711,70.63156477696555
102,102,102,102,102,102,2015-06-02,20.8700008392334,21.190000534057617,20.559999465942383,20.940000534057617,8.14273738861084,710800,20.212999725341795,20.34419280850301,63.6032974732738,0.0422830043395201,0.1401410686501894,19.32359122845372,20.067999744415285,20.81240826037685,7.418861126592628,1.085700439305125,0.5272978405823361,86.4948567367597,81.13816772347896
103,103,103,103,103,103,2015-06-03,21.01000022888184,21.209999084472656,20.75,21.0,8.166068077087402,1033400,20.37299976348877,20.46343047968428,64.43942285544095,0.0949521281640208,0.1542481539797521,19.259290230949297,20.1044997215271,20.949709212104903,8.408162374443846,1.029750486983241,0.5224884581244419,83.99536483096557,83.26600351906414
104,104,104,104,104,104,2015-06-05,20.89999961853028,21.280000686645508,20.89999961853028,21.21999931335449,8.251616477966309,395400,20.492999649047853,20.600988449442497,67.48278825347856,0.1526848384574961,0.1695846914185819,19.182610599684946,20.15799970626832,21.133388812851685,9.677439436414568,1.0443979227972855,0.5123062098224378,90.72124395043717,87.07048850605413
105,105,105,105,105,105,2015-06-08,21.290000915527344,21.670000076293945,21.100000381469727,21.200000762939453,8.243841171264648,860700,20.57299976348877,20.709899779169216,66.90445915493099,0.1945816947687575,0.1691852381838746,19.13462833745828,20.210499763488773,21.286371189519272,10.646658307521044,0.959860247009957,0.5164288940663702,88.50186585595297,87.73949154578524
106,106,106,106,106,106,2015-06-09,21.15999984741211,21.63999938964844,21.13999938964844,21.540000915527344,8.376054763793945,1272600,20.73199977874756,20.86082725850705,71.5157717946691,0.2523119311761199,0.1815323796729896,19.0735710791982,20.288499832153324,21.50342858510845,11.97652623906379,1.0150512243330876,0.5152549465693127,90.38537941395606,89.86949640678206
107,107,107,107,107,107,2015-06-10,21.59000015258789,21.770000457763672,21.07999992370605,21.14999961853028,8.224397659301758,728200,20.874999809265137,20.913404051238548,60.731021354451066,0.2635556091573221,0.1542208461233534,19.095772275675348,20.351499843597416,21.607227411519485,12.340393362380324,0.8179430775156875,0.5277412686645502,82.58441035038113,87.15721854009672
108,108,108,108,108,108,2015-06-11,21.15999984741211,21.440000534057617,21.059999465942383,21.39999961853028,8.321610450744629,498700,20.98499984741211,21.00187597256432,64.5397617112333,0.2893042957903731,0.1439756262051235,19.17543267515184,20.44649982452393,21.717566973896023,12.433102587539713,0.8750784506063977,0.5171848688600107,83.43526389320986,85.46835121918235
109,109,109,109,109,109,2015-06-12,21.26000022888184,21.46999931335449,21.09000015258789,21.09000015258789,8.201065063476562,745000,21.07299995422364,21.01789855075042,56.93184966268719,0.2814515510454782,0.1088983051681829,19.256869477539688,20.51399984359741,21.77113020965514,12.256316424318264,0.72909330827668,0.5073828475287373,74.50139798476447,80.17369074278515
110,110,110,110,110,110,2015-06-15,21.0,21.18000030517578,20.6299991607666,20.729999542236328,8.061074256896973,584700,21.08299999237061,20.96555327647513,49.41558823460585,0.243373693213929,0.0566563578693069,19.326170817795106,20.554999828338627,21.783828838882147,11.95649740506801,0.5712058847879485,0.5104278891541386,66.82537015423797,74.92067734407077
111,111,111,111,111,111,2015-06-16,20.8799991607666,20.959999084472656,20.6200008392334,20.739999771118164,8.064966201782227,666100,21.101000022888183,20.924543548228407,49.6208752096645,0.2115648633910254,0.0198780224371227,19.403683165764424,20.596999835968017,21.79031650617161,11.587286300985784,0.559917010597761,0.4982510845419854,56.3491840031002,65.89198404736754
112,112,112,112,112,112,2015-06-17,20.86000061035156,20.920000076293945,20.6299991607666,20.6299991607666,8.022188186645508,416200,21.06999988555908,20.87099002323535,47.27595717268162,0.1754574424659338,-0.012983518790375,19.5148181045664,20.64149980545044,21.76818150633448,10.91666508251048,0.4948962317064284,0.4833723752032972,45.67389225326507,56.28281547020108
113,113,113,113,113,113,2015-06-18,20.8700008392334,21.1299991607666,20.84000015258789,21.049999237060547,8.18551254272461,250300,21.074999809265137,20.90353715302175,56.080932149536906,0.1786729171439027,-0.0078144352899249,19.740487467188192,20.72399978637696,21.70751210556572,9.491529910507715,0.6657322660444608,0.4845603368040161,47.98063727346656,50.00123784327727
114,114,114,114,114,114,2015-06-19,21.1200008392334,21.21999931335449,20.850000381469727,21.21999931335449,8.251616477966309,361200,21.074999809265137,20.9610757276277,59.14909456992033,0.1927172647339219,0.0049839298400753,19.83374891769845,20.78399972915649,21.734250540614536,9.144061045430028,0.729412897595429,0.4763756256333983,50.545360926388064,48.0666301510399
115,115,115,115,115,115,2015-06-22,21.239999771118164,21.36000061035156,21.200000762939453,21.32999992370605,8.294393539428711,287100,21.087999725341795,21.0281528541874,61.10274841899169,0.2102994402842419,0.0180528843123163,19.869011510219025,20.830499744415285,21.791987978611544,9.231542651337854,0.7597536618367022,0.4537728587590982,59.89308945530335,52.806362551719324
116,116,116,116,116,116,2015-06-23,21.39999961853028,21.729999542236328,20.64999961853028,21.13999938964844,8.22050952911377,324400,21.047999572753906,21.04848858790759,55.96600953246927,0.206521336471102,0.0114198243993411,20.009999123486107,20.889999675750733,21.77000022801536,8.425089190270665,0.6420452028435377,0.4985116287390294,55.83338589405679,55.4239454252494
117,117,117,117,117,117,2015-06-24,21.1200008392334,21.21999931335449,20.8799991607666,21.06999969482422,8.19328784942627,775700,21.039999580383306,21.052399698256067,54.10411176287911,0.1956237428825673,0.0004177846486451,20.25830316060928,20.95749969482421,21.656696229039163,6.672518615258502,0.5804494834390986,0.4871874377716401,49.327992602539986,55.0181559839667
118,118,118,118,118,118,2015-06-25,21.280000686645508,21.309999465942383,20.63999938964844,21.239999771118164,8.259394645690918,514000,21.02399959564209,21.08650880241281,57.88487949305877,0.1984176714519492,0.0025693705744215,20.36454685478828,21.0044997215271,21.644452588265924,6.093483541366603,0.6839979644056938,0.5002475638181503,46.08686566124492,50.41608138594723
119,119,119,119,119,119,2015-06-26,21.030000686645508,21.57999992370605,21.0,21.540000915527344,8.376054763793945,632700,21.06899967193604,21.16896191388817,63.74150294401115,0.2222771920053112,0.0211431129022268,20.502707039731177,21.07099981307984,21.63929258642849,5.394075064211123,0.9126403892873116,0.5059450037101214,57.681116634131165,51.03199163263869
120,120,120,120,120,120,2015-06-29,21.280000686645508,21.450000762939453,20.950000762939453,21.100000381469727,8.204955101013184,408000,21.105999755859376,21.156423453448458,51.96518516667529,0.2033377174484414,0.0017629106762856,20.56344473922697,21.09449987411499,21.62555500900301,5.035010434541541,0.505178847725383,0.5119497676877304,58.55070204274342,54.1062281127065
121,121,121,121,121,121,2015-06-30,21.14999961853028,21.32999992370605,20.549999237060547,20.549999237060547,7.9910783767700195,855000,21.08699970245361,21.04616450501429,41.35383030424895,0.1423071236695534,-0.0474141464820818,20.5609176853958,21.0939998626709,21.627082039946,5.054348921452963,-0.0102408679193368,0.531098704193161,40.57971254864432,52.270510408506304
122,122,122,122,122,122,2015-07-01,20.75,21.40999984741211,20.71999931335449,21.040000915527344,8.181622505187988,927200,21.12799987792969,21.0450438523803,51.21514546295922,0.1319578507726824,-0.0462107355031623,20.56992840681753,21.098999881744383,21.628071356671235,5.0151332090828005,0.4442429151702077,0.554594480139141,27.754886568972534,42.29510038678676
123,123,123,123,123,123,2015-07-02,21.01000022888184,21.31999969482422,20.75,20.989999771118164,8.162178993225098,1476300,21.12199993133545,21.035035837605363,50.25699963961907,0.1183569576297003,-0.0478493029169155,20.56903633516145,21.09849987030029,21.62796340543914,5.018968537039493,0.3975377037498177,0.5556949736406256,26.271242147005893,31.535280421540914
124,124,124,124,124,124,2015-07-03,21.18000030517578,21.280000686645508,21.040000915527344,21.059999465942383,8.189398765563965,124700,21.10599994659424,21.039574679121184,51.66363295360631,0.1119362112201187,-0.0434160394611976,20.56379344278327,21.090499877929688,21.617206313076107,4.994726897844608,0.4710460989727362,0.5367148884377538,40.67802454767832,31.56805108788558
125,125,125,125,125,125,2015-07-06,20.989999771118164,21.75,20.989999771118164,21.46999931335449,8.348834037780762,422200,21.11999988555908,21.11783370352724,59.17647799039938,0.1383366260919842,-0.0136124996714657,20.5534577523915,21.10399980545044,21.65454185850938,5.217419049793151,0.8323992289694048,0.5526653538006837,52.39171423064229,39.780326975108835
